timestamp_epoch_s,relative_time_s,attack_label,arbitration_id,dlc,payload_hex,semantic_label,source_component,decoded_speed_kmh,notes
1780532528.350554,9.077185,flooding,203,8,1342B19C015314DD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.352692,9.079323,flooding,7FA,8,9DF8D549514FC869,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.354828,9.081459,flooding,2BE,8,F5E5BAD018AFC82A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.357059,9.083690,flooding,1A2,8,C4D03F81F5E27EA2,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.359216,9.085847,flooding,4E2,8,157451E107EE36C9,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.361425,9.088056,flooding,747,8,F3F193F343B4FEEF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.363589,9.090219,flooding,24F,8,488A6733A8A1E8DD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.365726,9.092357,flooding,2BF,8,CC5F8EEAE252D2F5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.367853,9.094484,flooding,64C,8,E2CEE37315590E30,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.369979,9.096610,flooding,596,8,8EB8E489BF3E5959,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.372108,9.098739,flooding,6A9,8,6946EF40ED58C5A8,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.374245,9.100876,flooding,665,8,D04DEACDC4AF392C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.376443,9.103074,flooding,6E0,8,1A4BFE689AAEEF6F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.378614,9.105245,flooding,450,8,4FB63C01A37D0505,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.380789,9.107419,flooding,7C8,8,5F3708DF9FC1755F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.382951,9.109582,flooding,2DF,8,3B07C456852F5473,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.385095,9.111726,flooding,66B,8,9223DA6EF1563640,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.387233,9.113864,flooding,3FC,8,3F52CC0BB4D0BDFF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.389424,9.116055,flooding,131,8,C212335B69BED0B8,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.391572,9.118203,flooding,510,8,CD04EB89C314E3F5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.393709,9.120340,flooding,106,8,46B93029915F2968,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.395873,9.122504,flooding,72F,8,EA0B4E8FC321AD38,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.398041,9.124672,flooding,612,8,818ACABD137A7D51,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.400207,9.126838,flooding,1D5,8,C6EF8835F5139FA1,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.402418,9.129049,flooding,4DB,8,3A75A47DF6217C8B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.404584,9.131215,flooding,545,8,5ACE1F46368C6476,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.406773,9.133404,flooding,10C,8,E640F20190BF6D46,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.409184,9.135815,flooding,29B,8,A56368B06109A79A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.411663,9.138294,flooding,3D8,8,CA26A6F07661C745,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.413835,9.140465,flooding,12B,8,E2A58BA809D706EC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.415985,9.142616,flooding,2E7,8,CACFE340C1821A47,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.418127,9.144758,flooding,7DE,8,28B101EC330E9238,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.420327,9.146958,flooding,79,8,C4DFBD0190788AC8,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.422477,9.149108,flooding,3AF,8,76CB15C9C98DE42B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.424632,9.151263,flooding,34A,8,93CE49982B8913E0,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.426747,9.153378,flooding,265,8,0E74119F278336CC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.428881,9.155512,flooding,3B8,8,62DB06275A03B942,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.431017,9.157648,flooding,16D,8,66D65B59DE6319B4,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.433155,9.159786,flooding,4BC,8,DFFE0E00C9F7F651,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.435307,9.161938,flooding,54B,8,D42E701E4A856EF7,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.437462,9.164093,flooding,E8,8,5A4B11FF197B2BF9,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.439604,9.166235,flooding,EE,8,88F762C1C65F0C1A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.441754,9.168385,flooding,69F,8,AF83B28201CF35B5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.443896,9.170527,flooding,7D,8,5B27F66C83734CF6,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.446037,9.172668,flooding,532,8,13AD5D87E6E6BAAA,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.448172,9.174803,flooding,100,8,4384C89BB13F7E1C,ATTACK controlled flooding,simulated_engine_cluster,33859,ATTACK controlled flooding
1780532528.450311,9.176942,flooding,34E,8,31F7F81F5E398B26,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.452474,9.179105,flooding,489,8,2C3F3CE8E6E0272C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.454636,9.181267,flooding,1C2,8,77846FFC2A61663E,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.456894,9.183525,flooding,6CB,8,65ACB45CDCF0CCDD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.459116,9.185747,flooding,709,8,90A4DA90DBD5395A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.461294,9.187925,flooding,7B0,8,EFF7DE399274FA6D,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.463476,9.190107,flooding,202,8,D74EA8ABA5A5F3EE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.465653,9.192284,flooding,76C,8,D8767AD5D49B7718,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.467804,9.194435,flooding,38B,8,53FC4CBD0B968AAA,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.469943,9.196574,flooding,5F8,8,D9DAAFEE3B90852B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.472107,9.198738,flooding,566,8,49D9736D1980D513,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.474251,9.200881,flooding,209,8,7C408666013EE8A2,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.476413,9.203044,flooding,36D,8,0DE9922B877595C9,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.478548,9.205178,flooding,31,8,E74365BE10C4B663,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.480693,9.207324,flooding,668,8,7D7AAF2270E9F3DF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.482824,9.209455,flooding,1B7,8,EC62300E1F3C82DE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.484953,9.211584,flooding,FF,8,D2B4AD91D8E3CCAC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.487080,9.213711,flooding,656,8,5FD6EAAA7251759C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.489223,9.215854,flooding,56E,8,0DD2E64103922426,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.491390,9.218021,flooding,616,8,26C773DF49B3D591,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.493550,9.220181,flooding,3F8,8,3B695BFD38E8FC45,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.495686,9.222317,flooding,73D,8,81C838176E2CC9A2,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.497818,9.224449,flooding,4BC,8,2F06AE6A8461EDA9,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.499959,9.226590,flooding,318,8,A36D63E9AEE2D6FF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.502098,9.228729,flooding,750,8,D88145EE8BA99F47,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.504289,9.230920,flooding,EC,8,1B1C2FFEE1881BD4,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.506440,9.233071,flooding,4E0,8,146DB457B2F9E34A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.508604,9.235235,flooding,749,8,E3B7A3563B9AC0F0,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.510761,9.237392,flooding,5FA,8,083BB8DB7BF68060,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.512894,9.239525,flooding,279,8,5FFDFD7E1A1AF953,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.515120,9.241751,flooding,1A1,8,1BBE32B0406C00CF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.517278,9.243909,flooding,658,8,FB97B78C652BCC45,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.519436,9.246067,flooding,6CD,8,AEC74F0D3968B802,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.521615,9.248246,flooding,66,8,D086AAA832947033,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.523759,9.250390,flooding,4A5,8,6E74E0688ECC1C08,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.525901,9.252532,flooding,5F6,8,F857FC90021DB3C6,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.528042,9.254673,flooding,112,8,2631B4BDCE0B5F2F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.530343,9.256974,flooding,34D,8,44C96EC9D0116BF7,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.532545,9.259176,flooding,3EF,8,FF8E37B7BC7ABCBF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.534673,9.261304,flooding,345,8,FFE876D710064FBE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.536809,9.263440,flooding,448,8,737F73FA98101237,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.538938,9.265569,flooding,7EE,8,033321C37A77960B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.541076,9.267707,flooding,3F2,8,603F7BA89ADCA32C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.543229,9.269860,flooding,2E5,8,A05342D9BD6C8671,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.545381,9.272012,flooding,7A,8,CAD43B78694298DF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.547544,9.274174,flooding,665,8,5C88B3EA45D20289,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.549678,9.276309,flooding,473,8,2A61AE9B8E757B6C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.551806,9.278437,flooding,731,8,78CA302D2872F02F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.553921,9.280552,flooding,31E,8,14FB9D16DB5F1D92,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.556018,9.282649,flooding,B5,8,4BB31AD45F475702,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.558145,9.284776,flooding,51C,8,20F7B833DE7B4C4D,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.560262,9.286893,flooding,218,8,78C2524EB026821C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.564550,9.291181,flooding,618,8,3A88C7BE3B3EAA5A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.566669,9.293300,flooding,2B,8,036AAB725DBE082F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.568787,9.295418,flooding,39,8,AC7FA595F12830CD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.570911,9.297542,flooding,55,8,811B4C4548382579,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.573038,9.299669,flooding,4B0,8,E1D43A8BD146E952,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.575160,9.301790,flooding,7F4,8,82C44DC3A5A3B4CF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.577264,9.303895,flooding,667,8,36F0B6ECD7DEEF94,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.579366,9.305997,flooding,590,8,B13DFD6D44ACDF70,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.581479,9.308110,flooding,427,8,FC98B4B3AEC6181C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.583603,9.310234,flooding,1AC,8,F6684193841C3C4D,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.585712,9.312343,flooding,106,8,44F49C478E5B9273,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.587822,9.314453,flooding,65C,8,9C2F4BE2B38E8611,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.589945,9.316576,flooding,6A8,8,9F2E4112FA9EF3A2,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.592053,9.318684,flooding,132,8,EDB87FCFA9652D88,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.594189,9.320820,flooding,54D,8,43D582FFC273EB20,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.596292,9.322923,flooding,69F,8,911940A656AA5002,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.598406,9.325037,flooding,683,8,E130504EB409EEFB,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.600528,9.327159,flooding,6CB,8,46063E2058DA7E8D,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.602732,9.329363,flooding,209,8,1542B17A32849F4C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.604861,9.331492,flooding,11C,8,3BDB3D5E88F893FC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.606966,9.333597,flooding,631,8,EA573060444D1F47,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.609101,9.335732,flooding,580,8,EA95CA05B31A81C3,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.611219,9.337850,flooding,B2,8,E1C7C764652FED2F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.613337,9.339968,flooding,212,8,DCD40A6D696C86BC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.615466,9.342097,flooding,101,8,3E72F418D528BD81,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.617557,9.344188,flooding,E8,8,388CF0D7AD6C8CE2,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.619678,9.346309,flooding,4A1,8,F66C6DF7791840E1,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.621794,9.348424,flooding,D1,8,0E6CF0228729C56C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.623912,9.350543,flooding,5A5,8,FB496E42E38B9CC5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.626035,9.352666,flooding,7A7,8,024A0F53137467E5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.628171,9.354802,flooding,18F,8,225007AF6500E956,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.630301,9.356932,flooding,113,8,6D7CA29B5B2E7EB3,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.632414,9.359045,flooding,4AB,8,FE1C5C0ECB78D7A5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.634532,9.361163,flooding,443,8,2FBF2C632B3AAD13,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.636641,9.363272,flooding,C7,8,10EFB1788ED31DA8,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.638754,9.365385,flooding,21E,8,569B500CA6218031,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.640875,9.367506,flooding,38A,8,1F51BC85F695B96C,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.643078,9.369709,flooding,217,8,B3CD887002F5D3AE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.645206,9.371837,flooding,28B,8,934E36773473136E,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.647323,9.373954,flooding,554,8,D57C995E7A9E8EFD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.649563,9.376194,flooding,271,8,AAAF2D5CB840FC7D,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.651687,9.378318,flooding,2DC,8,69594F819C51AE5B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.653961,9.380592,flooding,764,8,DE3E64D9A6DC02CE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.656185,9.382816,flooding,486,8,77F544E269D977C1,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.658331,9.384962,flooding,3B3,8,D10333EC04D608E6,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.660461,9.387092,flooding,4AE,8,79569E784555E237,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.662636,9.389267,flooding,758,8,7B5BEE597A3F8018,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.664779,9.391410,flooding,591,8,D89FC3999A91B6BD,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.666910,9.393541,flooding,5EB,8,76408F97A6E80537,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.669049,9.395680,flooding,572,8,3EF8A1390FB66196,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.671183,9.397814,flooding,557,8,F6A185BC1759CB10,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.673316,9.399947,flooding,6E2,8,3E02220C1393F8AC,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.675439,9.402070,flooding,32F,8,8EBC6F729903C2C4,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.677566,9.404197,flooding,32D,8,524926820551484B,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.679706,9.406337,flooding,1F3,8,C1AEE6CA45370EDA,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.681946,9.408577,flooding,760,8,5E54773DB01528DA,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.684080,9.410711,flooding,57F,8,42C619689D81CE08,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.686210,9.412841,flooding,6A4,8,947FDF1946967423,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.688361,9.414992,flooding,334,8,F031AF487D0053FF,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.690523,9.417154,flooding,664,8,CCCC37C68E4EA246,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.692649,9.419280,flooding,619,8,BFAC996C9B175895,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.694776,9.421407,flooding,2AD,8,C1A27A8BF9CF8325,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.696890,9.423521,flooding,470,8,23519381CB56986E,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.699013,9.425644,flooding,4E9,8,C8953C2934EAA9DE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.701136,9.427767,flooding,395,8,B110A7FCD98AD5A5,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.703267,9.429898,flooding,4CB,8,F400B301C1CE0E02,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.705463,9.432094,flooding,1D8,8,935BF9084A18D8B7,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.707724,9.434355,flooding,48A,8,BC102824743B7723,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.709861,9.436492,flooding,6E0,8,52618A153CB8DDD6,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.712000,9.438631,flooding,335,8,3B7D8ADED4EFFCB8,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.714211,9.440842,flooding,69D,8,498A8454FFC90F11,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.716356,9.442987,flooding,696,8,6A53EBA13D194A90,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.718484,9.445115,flooding,665,8,4BBCAE04CBA8E1CA,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.720634,9.447264,flooding,4C2,8,3681B7BFF331F63F,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.722798,9.449429,flooding,349,8,4101323D1C54FEDE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.724926,9.451557,flooding,4C0,8,0CF5B4BAF302AEF0,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.727051,9.453682,flooding,724,8,146D5F530CBC3C3E,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.729175,9.455806,flooding,558,8,5AFB06DA6DD6BEA7,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.731314,9.457945,flooding,198,8,B49CF01EE79A6469,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.733444,9.460075,flooding,26F,8,B6E0856E1ADFEA18,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.735587,9.462218,flooding,1B2,8,C7C16D0AD0E55EBE,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.737738,9.464369,flooding,452,8,42B122FF804AA446,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.739879,9.466510,flooding,299,8,898CC9714BC8B4F7,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.742202,9.468833,flooding,3AB,8,8241E1FF419BC252,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.744446,9.471077,flooding,39E,8,E2D288DEFDFA9A88,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.746589,9.473220,flooding,1E,8,FAA051B828B9704A,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.748739,9.475370,flooding,2AB,8,692DE4F260FD0566,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.750875,9.477506,flooding,65A,8,DCDCEE93067CEFD3,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.753016,9.479647,flooding,7D7,8,335FBF78E21BC872,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.755143,9.481774,flooding,54,8,1A2CC47555432243,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.757276,9.483907,flooding,24B,8,040259365300AEE0,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
1780532528.759418,9.486049,flooding,228,8,3C57C7B520E33865,ATTACK controlled flooding,flooding_or_randomized_traffic,,ATTACK controlled flooding
