experiment_id,timestamp_epoch_s,relative_time_s,attack_label,arbitration_id,dlc,payload_hex,semantic_label,source_component,decoded_speed_kmh,notes
009_icsim_spoof_injection,1398128223.803317,0.000000,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.505026,1.701709,external_replay_baseline,191,7,010090A1410012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.505287,1.701970,external_replay_baseline,133,5,00000000B6,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.505535,1.702218,external_replay_baseline,136,8,0002000000000039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.505783,1.702466,external_replay_baseline,13A,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.506032,1.702715,external_replay_baseline,13F,8,000000050000003D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.506267,1.702950,external_replay_baseline,164,8,0000C01AA8000013,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.506524,1.703207,external_replay_baseline,17C,8,0000000010000030,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.506662,1.703345,external_replay_baseline,18E,3,00007A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.506912,1.703595,external_replay_baseline,294,8,040B0002CF5A002C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.507216,1.703899,external_replay_baseline,21E,7,03E8374522062F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.508243,1.704926,external_replay_baseline,183,8,0000000D0000103B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.508683,1.705366,external_replay_baseline,143,4,6B6B00FF,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.510592,1.707275,external_replay_baseline,95,8,800007F400000026,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.512019,1.708702,external_replay_baseline,39,2,000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.513332,1.710015,external_replay_baseline,166,4,D0320036,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.514576,1.711259,external_replay_baseline,158,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.514816,1.711499,external_replay_baseline,161,8,000005500108003A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.515031,1.711714,external_replay_baseline,191,7,010090A1410021,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.515293,1.711976,external_replay_baseline,133,5,0000000089,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.515547,1.712230,external_replay_baseline,136,8,000200000000000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.515792,1.712475,external_replay_baseline,13A,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.516042,1.712725,external_replay_baseline,13F,8,0000000500000000,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.516277,1.712960,external_replay_baseline,164,8,0000C01AA8000022,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.516527,1.713210,external_replay_baseline,17C,8,0000000010000003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.516667,1.713350,external_replay_baseline,18E,3,00004D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.516880,1.713563,external_replay_baseline,1CF,6,80050000000F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.517047,1.713730,external_replay_baseline,1DC,4,0200000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.517198,1.713881,external_replay_baseline,320,3,000003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.517453,1.714136,external_replay_baseline,324,8,7465000000000E0B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.517695,1.714378,external_replay_baseline,37C,8,FD00FD00097F000B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.517941,1.714624,external_replay_baseline,183,8,0000000900001002,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.518176,1.714859,external_replay_baseline,40C,8,033133383439000D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.518309,1.714992,external_replay_baseline,454,3,23EF09,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.518808,1.715491,external_replay_baseline,143,4,6B6B00C2,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.520594,1.717277,external_replay_baseline,95,8,800007F400000035,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.521351,1.718034,external_replay_baseline,1A4,8,000000080000002F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.521602,1.718285,external_replay_baseline,1AA,8,7FFF000000006720,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.521829,1.718512,external_replay_baseline,1B0,7,000F0000000166,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.522087,1.718770,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.523350,1.720033,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.524573,1.721256,external_replay_baseline,158,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.524813,1.721496,external_replay_baseline,161,8,000005500108000D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.525032,1.721715,external_replay_baseline,191,7,010090A1410030,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.525225,1.721908,external_replay_baseline,18E,3,00005C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.525419,1.722102,external_replay_baseline,133,5,0000000098,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.525668,1.722351,external_replay_baseline,136,8,000200000000001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.525916,1.722599,external_replay_baseline,13A,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.526038,1.722721,external_replay_baseline,39,2,001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.526301,1.722984,external_replay_baseline,13F,8,000000050000001F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.526541,1.723224,external_replay_baseline,164,8,0000C01AA8000031,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.526789,1.723472,external_replay_baseline,17C,8,0000000010000012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.528250,1.724933,external_replay_baseline,183,8,0000000600001014,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.528680,1.725363,external_replay_baseline,143,4,6B6B00D1,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.530598,1.727281,external_replay_baseline,95,8,800007F400000008,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.533317,1.730000,spoofed_injection,244,8,0000E9C400AA55E9,spoofed_icsim_speed,icsim_spoof_injector_medium,196,ATTACK spoofed ICSim speed=196km/h intensity=medium
009_icsim_spoof_injection,1398128225.533336,1.730019,external_replay_baseline,166,4,D0320018,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.534575,1.731258,external_replay_baseline,158,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.534812,1.731495,external_replay_baseline,161,8,000005500108001C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.535029,1.731712,external_replay_baseline,191,7,010090A1410003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.535271,1.731954,external_replay_baseline,164,8,0000C01AA8000004,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.535450,1.732133,external_replay_baseline,133,5,00000000A7,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.535704,1.732387,external_replay_baseline,136,8,000200000000002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.535952,1.732635,external_replay_baseline,13A,8,0000000000000028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.536195,1.732878,external_replay_baseline,13F,8,000000050000002E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.536443,1.733126,external_replay_baseline,17C,8,0000000010000021,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.536581,1.733264,external_replay_baseline,18E,3,00006B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.536791,1.733474,external_replay_baseline,1CF,6,80050000001E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.536957,1.733640,external_replay_baseline,1DC,4,0200001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.537735,1.734418,external_replay_baseline,183,8,0000000C0000102D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.538672,1.735355,external_replay_baseline,143,4,6B6B00E0,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.540601,1.737284,external_replay_baseline,95,8,800007F400000017,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.541033,1.737716,external_replay_baseline,39,2,002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.541413,1.738096,external_replay_baseline,1A4,8,000000080000003E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.541659,1.738342,external_replay_baseline,1AA,8,7FFF00000000673F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.541886,1.738569,external_replay_baseline,1B0,7,000F0000000175,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.542139,1.738822,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.543340,1.740023,external_replay_baseline,166,4,D0320027,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.544574,1.741257,external_replay_baseline,158,8,0000000000000028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.544811,1.741494,external_replay_baseline,161,8,000005500108002B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.545026,1.741709,external_replay_baseline,191,7,010090A1410012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.545286,1.741969,external_replay_baseline,133,5,00000000B6,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.545534,1.742217,external_replay_baseline,136,8,0002000000000039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.545783,1.742466,external_replay_baseline,13A,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.546033,1.742716,external_replay_baseline,13F,8,000000050000003D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.546265,1.742948,external_replay_baseline,164,8,0000C01AA8000013,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.546524,1.743207,external_replay_baseline,17C,8,0000000010000030,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.546662,1.743345,external_replay_baseline,18E,3,00007A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.546911,1.743594,external_replay_baseline,294,8,040B0002CF5A003B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.547218,1.743901,external_replay_baseline,21E,7,03E8374522063E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.547502,1.744185,external_replay_baseline,309,8,0000000000000093,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.547759,1.744442,external_replay_baseline,428,7,01040000521C10,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.548053,1.744736,external_replay_baseline,405,8,000004000000001A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.548297,1.744980,external_replay_baseline,183,8,000000090000103F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.548702,1.745385,external_replay_baseline,143,4,6B6B00FF,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.550601,1.747284,external_replay_baseline,95,8,800007F400000026,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.553327,1.750010,external_replay_baseline,166,4,D0320036,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.554575,1.751258,external_replay_baseline,158,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.554815,1.751498,external_replay_baseline,161,8,000005500108003A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.555030,1.751713,external_replay_baseline,191,7,010090A1410021,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.555155,1.751838,external_replay_baseline,39,2,0039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.555351,1.752034,external_replay_baseline,133,5,0000000089,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.555604,1.752287,external_replay_baseline,136,8,000200000000000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.555850,1.752533,external_replay_baseline,13A,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.556101,1.752784,external_replay_baseline,13F,8,0000000500000000,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.556338,1.753021,external_replay_baseline,164,8,0000C01AA8000022,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.556584,1.753267,external_replay_baseline,17C,8,0000000010000003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.556725,1.753408,external_replay_baseline,18E,3,00004D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.556936,1.753619,external_replay_baseline,1CF,6,80050000002D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.557105,1.753788,external_replay_baseline,1DC,4,0200002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.557723,1.754406,external_replay_baseline,183,8,0000000E0000100D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.558685,1.755368,external_replay_baseline,143,4,6B6B00C2,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.560603,1.757286,external_replay_baseline,95,8,800007F400000035,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.561347,1.758030,external_replay_baseline,1A4,8,0000000800000001,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.561599,1.758282,external_replay_baseline,1AA,8,7FFF000000006801,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.561825,1.758508,external_replay_baseline,1B0,7,000F0000000148,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.562082,1.758765,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.563358,1.760041,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.564575,1.761258,external_replay_baseline,158,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.564814,1.761497,external_replay_baseline,161,8,000005500108000D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.565030,1.761713,external_replay_baseline,191,7,010090A1410030,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.565293,1.761976,external_replay_baseline,133,5,0000000098,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.565540,1.762223,external_replay_baseline,136,8,000200000000001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.565788,1.762471,external_replay_baseline,13A,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.566039,1.762722,external_replay_baseline,13F,8,000000050000001F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.566280,1.762963,external_replay_baseline,164,8,0000C01AA8000031,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.566528,1.763211,external_replay_baseline,17C,8,0000000010000012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.566668,1.763351,external_replay_baseline,18E,3,00005C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.568235,1.764918,external_replay_baseline,183,8,0000000A00001010,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.568549,1.765232,external_replay_baseline,39,2,000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.568711,1.765394,external_replay_baseline,143,4,6B6B00D1,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.568972,1.765655,external_replay_baseline,305,2,8017,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128225.570604,1.767287,external_replay_baseline,95,8,800007F400000008,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
