timestamp_s,utc_iso,arbitration_id,dlc,data_hex,label,source,note
9.900112,2026-06-04T11:57:44.660157+00:00,100,8,43 00 00 00 00 00 00 42,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
9.900185,2026-06-04T11:57:44.660203+00:00,188,8,00 00 00 00 00 00 00 43,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
9.940108,2026-06-04T11:57:44.700153+00:00,120,8,06 82 00 00 00 00 00 44,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
9.950099,2026-06-04T11:57:44.710144+00:00,100,8,40 00 00 00 00 00 00 45,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
9.950167,2026-06-04T11:57:44.710186+00:00,188,8,00 00 00 00 00 00 00 46,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.000114,2026-06-04T11:57:44.760163+00:00,100,8,3F 00 00 00 00 00 00 47,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.000195,2026-06-04T11:57:44.760213+00:00,188,8,00 00 00 00 00 00 00 48,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.000206,2026-06-04T11:57:44.760245+00:00,300,8,16 D2 A5 9C AD 6C D6 F3,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.010106,2026-06-04T11:57:44.770162+00:00,120,8,07 5F 00 00 00 00 00 4A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.050112,2026-06-04T11:57:44.810159+00:00,100,8,45 00 00 00 00 00 00 4B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.050203,2026-06-04T11:57:44.810221+00:00,188,8,00 00 00 00 00 00 00 4C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.080134,2026-06-04T11:57:44.840201+00:00,120,8,06 02 00 00 00 00 00 4D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.100131,2026-06-04T11:57:44.860184+00:00,100,8,3D 00 00 00 00 00 00 4E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.100211,2026-06-04T11:57:44.860233+00:00,188,8,00 00 00 00 00 00 00 4F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.150132,2026-06-04T11:57:44.910188+00:00,100,8,3C 00 00 00 00 00 00 50,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.150227,2026-06-04T11:57:44.910246+00:00,188,8,00 00 00 00 00 00 00 51,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.150238,2026-06-04T11:57:44.910259+00:00,120,8,06 2B 00 00 00 00 00 52,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.200099,2026-06-04T11:57:44.960143+00:00,100,8,47 00 00 00 00 00 00 53,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.200175,2026-06-04T11:57:44.960193+00:00,188,8,00 00 00 00 00 00 00 54,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.220119,2026-06-04T11:57:44.980183+00:00,120,8,07 5C 00 00 00 00 00 55,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.250105,2026-06-04T11:57:45.010150+00:00,100,8,43 00 00 00 00 00 00 56,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.250178,2026-06-04T11:57:45.010196+00:00,188,8,00 00 00 00 00 00 00 57,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.250186,2026-06-04T11:57:45.010223+00:00,300,8,63 F6 A0 87 38 A7 3D 2E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.290106,2026-06-04T11:57:45.050165+00:00,120,8,06 8F 00 00 00 00 00 59,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.300089,2026-06-04T11:57:45.060142+00:00,100,8,46 00 00 00 00 00 00 5A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.300184,2026-06-04T11:57:45.060203+00:00,188,8,00 00 00 00 00 00 00 5B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.350135,2026-06-04T11:57:45.110181+00:00,100,8,41 00 00 00 00 00 00 5C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.350207,2026-06-04T11:57:45.110225+00:00,188,8,00 00 00 00 00 00 00 5D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.360122,2026-06-04T11:57:45.120178+00:00,120,8,06 E7 00 00 00 00 00 5E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.400125,2026-06-04T11:57:45.160178+00:00,100,8,47 00 00 00 00 00 00 5F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.400224,2026-06-04T11:57:45.160242+00:00,188,8,00 00 00 00 00 00 00 60,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.430095,2026-06-04T11:57:45.190139+00:00,120,8,07 48 00 00 00 00 00 61,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.450098,2026-06-04T11:57:45.210151+00:00,100,8,41 00 00 00 00 00 00 62,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.450183,2026-06-04T11:57:45.210202+00:00,188,8,00 00 00 00 00 00 00 63,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.500111,2026-06-04T11:57:45.260240+00:00,100,8,41 00 00 00 00 00 00 64,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.500277,2026-06-04T11:57:45.260296+00:00,188,8,00 00 00 00 00 00 00 65,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.500289,2026-06-04T11:57:45.260309+00:00,120,8,06 89 00 00 00 00 00 66,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.500300,2026-06-04T11:57:45.260341+00:00,300,8,EE B0 30 2C 4E 4D 94 AE,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.550146,2026-06-04T11:57:45.310202+00:00,100,8,43 00 00 00 00 00 00 68,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.550236,2026-06-04T11:57:45.310254+00:00,188,8,00 00 00 00 00 00 00 69,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.570180,2026-06-04T11:57:45.330239+00:00,120,8,06 51 00 00 00 00 00 6A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.600142,2026-06-04T11:57:45.360201+00:00,100,8,41 00 00 00 00 00 00 6B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.600242,2026-06-04T11:57:45.360260+00:00,188,8,00 00 00 00 00 00 00 6C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.640138,2026-06-04T11:57:45.400193+00:00,120,8,06 7C 00 00 00 00 00 6D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.650115,2026-06-04T11:57:45.410168+00:00,100,8,44 00 00 00 00 00 00 6E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.650197,2026-06-04T11:57:45.410215+00:00,188,8,00 00 00 00 00 00 00 6F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.700118,2026-06-04T11:57:45.460166+00:00,100,8,46 00 00 00 00 00 00 70,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.700198,2026-06-04T11:57:45.460216+00:00,188,8,00 00 00 00 00 00 00 71,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.710122,2026-06-04T11:57:45.470189+00:00,120,8,06 1D 00 00 00 00 00 72,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.750106,2026-06-04T11:57:45.510155+00:00,100,8,47 00 00 00 00 00 00 73,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.750201,2026-06-04T11:57:45.510219+00:00,188,8,00 00 00 00 00 00 00 74,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.750215,2026-06-04T11:57:45.510264+00:00,300,8,B1 54 1C 35 89 39 66 16,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.780137,2026-06-04T11:57:45.540205+00:00,120,8,07 3E 00 00 00 00 00 76,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.800093,2026-06-04T11:57:45.560137+00:00,100,8,42 00 00 00 00 00 00 77,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.800156,2026-06-04T11:57:45.560174+00:00,188,8,00 00 00 00 00 00 00 78,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.850112,2026-06-04T11:57:45.610160+00:00,100,8,46 00 00 00 00 00 00 79,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.850187,2026-06-04T11:57:45.610205+00:00,188,8,00 00 00 00 00 00 00 7A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.850196,2026-06-04T11:57:45.610216+00:00,120,8,06 37 00 00 00 00 00 7B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.900123,2026-06-04T11:57:45.660174+00:00,100,8,3D 00 00 00 00 00 00 7C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.900201,2026-06-04T11:57:45.660219+00:00,188,8,00 00 00 00 00 00 00 7D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.920108,2026-06-04T11:57:45.680158+00:00,120,8,06 40 00 00 00 00 00 7E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.950196,2026-06-04T11:57:45.710265+00:00,100,8,43 00 00 00 00 00 00 7F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.950311,2026-06-04T11:57:45.710330+00:00,188,8,00 00 00 00 00 00 00 80,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
10.990155,2026-06-04T11:57:45.750237+00:00,120,8,06 20 00 00 00 00 00 81,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.000113,2026-06-04T11:57:45.760160+00:00,100,8,41 00 00 00 00 00 00 82,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.000188,2026-06-04T11:57:45.760206+00:00,188,8,00 00 00 00 00 00 00 83,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.000285,2026-06-04T11:57:45.760323+00:00,300,8,A5 BD AF 02 A3 8D E4 0B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.050123,2026-06-04T11:57:45.810186+00:00,100,8,46 00 00 00 00 00 00 85,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.050253,2026-06-04T11:57:45.810275+00:00,188,8,00 00 00 00 00 00 00 86,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.060140,2026-06-04T11:57:45.820203+00:00,120,8,07 30 00 00 00 00 00 87,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.100114,2026-06-04T11:57:45.860163+00:00,100,8,3E 00 00 00 00 00 00 88,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.100193,2026-06-04T11:57:45.860211+00:00,188,8,00 00 00 00 00 00 00 89,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.130144,2026-06-04T11:57:45.890209+00:00,120,8,06 05 00 00 00 00 00 8A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.150104,2026-06-04T11:57:45.910153+00:00,100,8,41 00 00 00 00 00 00 8B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.150191,2026-06-04T11:57:45.910211+00:00,188,8,00 00 00 00 00 00 00 8C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.200113,2026-06-04T11:57:45.960164+00:00,100,8,3D 00 00 00 00 00 00 8D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.200192,2026-06-04T11:57:45.960210+00:00,188,8,00 00 00 00 00 00 00 8E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.200200,2026-06-04T11:57:45.960220+00:00,120,8,06 ED 00 00 00 00 00 8F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.250131,2026-06-04T11:57:46.010193+00:00,100,8,42 00 00 00 00 00 00 90,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.250236,2026-06-04T11:57:46.010256+00:00,188,8,00 00 00 00 00 00 00 91,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.250251,2026-06-04T11:57:46.010298+00:00,300,8,CA D4 7A AF D2 BE 1B 6A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.270138,2026-06-04T11:57:46.030190+00:00,120,8,05 F4 00 00 00 00 00 93,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.300115,2026-06-04T11:57:46.060164+00:00,100,8,44 00 00 00 00 00 00 94,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.300194,2026-06-04T11:57:46.060212+00:00,188,8,00 00 00 00 00 00 00 95,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.340162,2026-06-04T11:57:46.100229+00:00,120,8,06 C7 00 00 00 00 00 96,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.350154,2026-06-04T11:57:46.110213+00:00,100,8,45 00 00 00 00 00 00 97,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.350259,2026-06-04T11:57:46.110279+00:00,188,8,00 00 00 00 00 00 00 98,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.402504,2026-06-04T11:57:46.162550+00:00,100,8,47 00 00 00 00 00 00 99,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.402593,2026-06-04T11:57:46.162611+00:00,188,8,00 00 00 00 00 00 00 9A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.410085,2026-06-04T11:57:46.170125+00:00,120,8,06 8A 00 00 00 00 00 9B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.450151,2026-06-04T11:57:46.210200+00:00,100,8,3F 00 00 00 00 00 00 9C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.450226,2026-06-04T11:57:46.210244+00:00,188,8,00 00 00 00 00 00 00 9D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.480116,2026-06-04T11:57:46.240169+00:00,120,8,07 23 00 00 00 00 00 9E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.500226,2026-06-04T11:57:46.260332+00:00,100,8,43 00 00 00 00 00 00 9F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.500359,2026-06-04T11:57:46.260378+00:00,188,8,00 00 00 00 00 00 00 A0,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.500371,2026-06-04T11:57:46.260408+00:00,300,8,5A B6 E9 01 34 93 D6 1C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.550108,2026-06-04T11:57:46.310156+00:00,100,8,43 00 00 00 00 00 00 A2,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.550186,2026-06-04T11:57:46.310206+00:00,188,8,00 00 00 00 00 00 00 A3,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.550206,2026-06-04T11:57:46.310228+00:00,120,8,06 76 00 00 00 00 00 A4,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.600226,2026-06-04T11:57:46.360280+00:00,100,8,42 00 00 00 00 00 00 A5,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.600317,2026-06-04T11:57:46.360336+00:00,188,8,00 00 00 00 00 00 00 A6,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.620112,2026-06-04T11:57:46.380165+00:00,120,8,07 27 00 00 00 00 00 A7,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.650150,2026-06-04T11:57:46.410203+00:00,100,8,41 00 00 00 00 00 00 A8,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.650231,2026-06-04T11:57:46.410248+00:00,188,8,00 00 00 00 00 00 00 A9,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.690125,2026-06-04T11:57:46.450180+00:00,120,8,06 64 00 00 00 00 00 AA,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.700127,2026-06-04T11:57:46.460173+00:00,100,8,47 00 00 00 00 00 00 AB,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.700201,2026-06-04T11:57:46.460219+00:00,188,8,00 00 00 00 00 00 00 AC,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.750110,2026-06-04T11:57:46.510167+00:00,100,8,41 00 00 00 00 00 00 AD,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.750196,2026-06-04T11:57:46.510214+00:00,188,8,00 00 00 00 00 00 00 AE,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.750204,2026-06-04T11:57:46.510243+00:00,300,8,1A 3C 7A 4B 82 DE C5 EB,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.760118,2026-06-04T11:57:46.520167+00:00,120,8,06 5F 00 00 00 00 00 B0,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.800107,2026-06-04T11:57:46.560157+00:00,100,8,3C 00 00 00 00 00 00 B1,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.800185,2026-06-04T11:57:46.560203+00:00,188,8,00 00 00 00 00 00 00 B2,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.830156,2026-06-04T11:57:46.590218+00:00,120,8,06 02 00 00 00 00 00 B3,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.850119,2026-06-04T11:57:46.610172+00:00,100,8,42 00 00 00 00 00 00 B4,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.850220,2026-06-04T11:57:46.610238+00:00,188,8,00 00 00 00 00 00 00 B5,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.900173,2026-06-04T11:57:46.660230+00:00,100,8,47 00 00 00 00 00 00 B6,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.900277,2026-06-04T11:57:46.660297+00:00,188,8,00 00 00 00 00 00 00 B7,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.900293,2026-06-04T11:57:46.660315+00:00,120,8,06 9F 00 00 00 00 00 B8,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.950158,2026-06-04T11:57:46.710214+00:00,100,8,45 00 00 00 00 00 00 B9,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.950245,2026-06-04T11:57:46.710263+00:00,188,8,00 00 00 00 00 00 00 BA,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
11.970155,2026-06-04T11:57:46.730212+00:00,120,8,07 6B 00 00 00 00 00 BB,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.000151,2026-06-04T11:57:46.760208+00:00,100,8,45 00 00 00 00 00 00 BC,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.000240,2026-06-04T11:57:46.760258+00:00,188,8,00 00 00 00 00 00 00 BD,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.000249,2026-06-04T11:57:46.760289+00:00,300,8,47 E2 A6 54 F6 55 17 4A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.040148,2026-06-04T11:57:46.800208+00:00,120,8,06 BA 00 00 00 00 00 BF,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.050129,2026-06-04T11:57:46.810177+00:00,100,8,42 00 00 00 00 00 00 C0,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.050227,2026-06-04T11:57:46.810245+00:00,188,8,00 00 00 00 00 00 00 C1,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.100146,2026-06-04T11:57:46.860203+00:00,100,8,3F 00 00 00 00 00 00 C2,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.100235,2026-06-04T11:57:46.860253+00:00,188,8,00 00 00 00 00 00 00 C3,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.110120,2026-06-04T11:57:46.870163+00:00,120,8,06 06 00 00 00 00 00 C4,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.150142,2026-06-04T11:57:46.910196+00:00,100,8,3E 00 00 00 00 00 00 C5,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.150226,2026-06-04T11:57:46.910243+00:00,188,8,00 00 00 00 00 00 00 C6,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.180143,2026-06-04T11:57:46.940199+00:00,120,8,06 3C 00 00 00 00 00 C7,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.200137,2026-06-04T11:57:46.960191+00:00,100,8,41 00 00 00 00 00 00 C8,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.200224,2026-06-04T11:57:46.960243+00:00,188,8,00 00 00 00 00 00 00 C9,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.250124,2026-06-04T11:57:47.010183+00:00,100,8,47 00 00 00 00 00 00 CA,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.250228,2026-06-04T11:57:47.010247+00:00,188,8,00 00 00 00 00 00 00 CB,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.250241,2026-06-04T11:57:47.010262+00:00,120,8,05 FD 00 00 00 00 00 CC,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.250252,2026-06-04T11:57:47.010289+00:00,300,8,67 35 B1 4D F7 E6 5D 3B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.300125,2026-06-04T11:57:47.060174+00:00,100,8,47 00 00 00 00 00 00 CE,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.300202,2026-06-04T11:57:47.060220+00:00,188,8,00 00 00 00 00 00 00 CF,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.320144,2026-06-04T11:57:47.080202+00:00,120,8,06 01 00 00 00 00 00 D0,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.350126,2026-06-04T11:57:47.110180+00:00,100,8,46 00 00 00 00 00 00 D1,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.350210,2026-06-04T11:57:47.110228+00:00,188,8,00 00 00 00 00 00 00 D2,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
12.390141,2026-06-04T11:57:47.150207+00:00,120,8,05 ED 00 00 00 00 00 D3,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
